Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.189161,0.457453,2.41833,0.0275189,1.39386,50.6511
3,0.274859,0.297601,1.08274,0.39493,0.510863,1.29355
4,0.280074,0.284532,1.01592,0.39493,0.510863,1.29355
7,0.270023,0.292698,1.08397,0.335939,0.510863,1.5207
8,0.256855,0.280938,1.09376,0.39493,0.510863,1.29355
10,0.282631,0.288389,1.02037,0.39493,0.510863,1.29355
13,0.280673,0.282488,1.00646,0.39493,0.510863,1.29355
15,0.255792,0.279473,1.09258,0.39493,0.510863,1.29355
16,0.211629,0.28515,1.3474,0.383386,0.510863,1.3325
18,0.283527,0.288147,1.0163,0.39493,0.510863,1.29355
21,0.225179,0.272551,1.21037,0.383386,0.510863,1.3325
25,0.235238,0.281924,1.19846,0.297209,0.870819,2.92998
26,0.258523,0.283425,1.09632,0.335939,0.870819,2.5922
27,0.259198,0.283216,1.09266,0.335939,0.510863,1.5207
28,0.242594,0.284288,1.17186,0.289203,0.877171,3.03306
31,0.265638,0.268804,1.01192,0.39493,0.510863,1.29355
33,0.263896,0.275128,1.04256,0.39493,0.510863,1.29355
35,0.264501,0.276018,1.04354,0.39493,0.510863,1.29355
37,0.266994,0.272745,1.02154,0.39493,0.510863,1.29355
38,0.265157,0.27781,1.04772,0.383386,0.510863,1.3325
41,0.238125,0.27147,1.14003,0.335939,0.510863,1.5207
42,0.25757,0.278226,1.08019,0.39493,0.510863,1.29355
45,0.214584,0.254972,1.18822,0.39493,0.510863,1.29355
46,0.256428,0.275883,1.07587,0.39493,0.510863,1.29355
48,0.230823,0.275484,1.19348,0.297209,0.870819,2.92998
50,0.189381,0.250425,1.32234,0.335939,0.870819,2.5922
53,0.259639,0.27552,1.06117,0.39493,0.510863,1.29355
54,0.249962,0.261145,1.04474,0.383386,0.510863,1.3325
57,0.245333,0.266238,1.08521,0.335939,0.510863,1.5207
59,0.260971,0.267499,1.02501,0.39493,0.510863,1.29355
60,0.204543,0.245687,1.20115,0.383386,0.510863,1.3325
63,0.237784,0.265035,1.1146,0.383386,0.510863,1.3325
64,0.250561,0.262662,1.04829,0.335939,0.870819,2.5922
67,0.238096,0.256958,1.07922,0.39493,0.510863,1.29355
68,0.220668,0.260578,1.18086,0.335939,0.870819,2.5922
70,0.212278,0.256475,1.2082,0.289203,0.877171,3.03306
72,0.20577,0.258291,1.25524,0.383386,0.510863,1.3325
77,0.235832,0.250655,1.06285,0.335939,0.870819,2.5922
78,0.167759,0.212073,1.26415,0.39493,0.510863,1.29355
80,0.179046,0.24663,1.37747,0.289203,0.870819,3.0111
83,0.112338,0.238243,2.12078,0.289203,0.877171,3.03306
87,0.236416,0.249255,1.0543,0.297209,0.870819,2.92998
89,0.188997,0.238573,1.26231,0.39493,0.510863,1.29355
90,0.170323,0.224735,1.31946,0.335939,0.510863,1.5207
98,0.200627,0.240718,1.19983,0.383386,0.510863,1.3325
100,0.180888,0.244918,1.35398,0.297209,0.870819,2.92998
103,0.155534,0.23739,1.52628,0.383386,0.510863,1.3325
104,0.183257,0.234374,1.27894,0.297209,0.870819,2.92998
105,0.184733,0.241272,1.30605,0.335939,0.870819,2.5922
109,0.221516,0.241676,1.09101,0.297209,0.870819,2.92998
110,0.236275,0.241296,1.02125,0.39493,0.510863,1.29355
112,0.0653473,0.21303,3.25997,0.297209,0.870819,2.92998
115,0.219196,0.23608,1.07702,0.39493,0.510863,1.29355
116,0.205177,0.212896,1.03762,0.39493,0.510863,1.29355
117,0.167744,0.237344,1.41492,0.297209,0.870819,2.92998
118,0.148859,0.233635,1.5695,0.289203,0.877171,3.03306
120,0.165736,0.188283,1.13604,0.39493,0.510863,1.29355
121,0.0886598,0.19907,2.24533,0.335939,0.870819,2.5922
122,0.1887,0.217895,1.15471,0.335939,0.510863,1.5207
123,0.204613,0.233967,1.14346,0.297209,0.870819,2.92998
125,0.174246,0.23316,1.33811,0.289203,0.870819,3.0111
126,0.109457,0.222877,2.0362,0.335939,0.870819,2.5922
129,0.174506,0.194192,1.11281,0.39493,0.510863,1.29355
131,0.152494,0.210779,1.38221,0.297209,0.870819,2.92998
133,0.218692,0.227728,1.04132,0.39493,0.510863,1.29355
134,0.210958,0.220669,1.04603,0.383386,0.510863,1.3325
136,0.169447,0.209429,1.23595,0.297209,0.870819,2.92998
138,0.0449561,0.219231,4.87655,0.289203,0.877171,3.03306
139,0.169047,0.220872,1.30658,0.39493,0.510863,1.29355
141,0.174973,0.187909,1.07393,0.39493,0.510863,1.29355
142,0.172333,0.186484,1.08211,0.297209,0.870819,2.92998
143,0.156299,0.201686,1.29039,0.383386,0.510863,1.3325
