Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.298096,0.565136,1.89582,0.0555862,1.30439,23.4661
2,0.354437,0.386383,1.09013,0.304264,0.734942,2.41548
5,0.246494,0.37615,1.526,0.304264,0.734942,2.41548
7,0.278322,0.30227,1.08604,0.416739,0.723302,1.73562
9,0.302513,0.363714,1.20231,0.304264,0.734942,2.41548
11,0.314293,0.321539,1.02305,0.416739,0.723302,1.73562
12,0.27052,0.353897,1.30821,0.151838,1.22815,8.08856
17,0.103757,0.348797,3.36167,0.304264,0.734942,2.41548
22,0.0955231,0.347693,3.63988,0.343539,0.734942,2.13933
23,0.291297,0.348252,1.19552,0.151838,1.22815,8.08856
25,0.335514,0.350196,1.04376,0.343539,0.734942,2.13933
26,0.292892,0.344362,1.17573,0.343539,0.734942,2.13933
28,0.280072,0.316403,1.12972,0.416739,0.723302,1.73562
29,0.259771,0.345369,1.32951,0.304264,0.734942,2.41548
31,0.255716,0.335947,1.31375,0.416739,0.723302,1.73562
32,0.259963,0.34157,1.31392,0.343539,0.734942,2.13933
35,0.266297,0.340258,1.27774,0.304264,0.734942,2.41548
36,0.191199,0.299847,1.56824,0.343539,0.734942,2.13933
39,0.201826,0.341636,1.69273,0.151838,1.22815,8.08856
40,0.296961,0.333485,1.12299,0.151838,0.753168,4.96032
42,0.27775,0.326777,1.17651,0.151838,1.22815,8.08856
47,0.289016,0.333216,1.15293,0.151838,0.753168,4.96032
49,0.318336,0.337424,1.05996,0.343539,0.734942,2.13933
54,0.243999,0.291407,1.1943,0.343539,0.734942,2.13933
55,0.232229,0.295519,1.27253,0.151838,0.753168,4.96032
56,0.311034,0.325247,1.04569,0.416739,0.723302,1.73562
58,0.24432,0.334289,1.36825,0.304264,0.734942,2.41548
60,0.144233,0.269761,1.87032,0.343539,0.734942,2.13933
61,0.253596,0.330249,1.30227,0.151838,1.22815,8.08856
62,0.247839,0.329899,1.3311,0.151838,0.753168,4.96032
63,0.293689,0.328198,1.1175,0.304264,0.734942,2.41548
64,0.25411,0.25972,1.02207,0.416739,0.723302,1.73562
65,0.227418,0.330373,1.45271,0.151838,1.17613,7.74593
68,0.165596,0.29613,1.78827,0.343539,0.734942,2.13933
76,0.212459,0.253872,1.19492,0.343539,0.734942,2.13933
77,0.304385,0.31371,1.03064,0.416739,0.723302,1.73562
78,0.301937,0.312637,1.03544,0.343539,0.734942,2.13933
79,0.254369,0.310309,1.21991,0.304264,0.734942,2.41548
82,0.255897,0.310912,1.21499,0.304264,0.734942,2.41548
83,0.245824,0.310211,1.26192,0.304264,0.734942,2.41548
