Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.273149,0.592215,2.1681,0.0564281,1.36736,24.2319
2,0.199116,0.367024,1.84327,0.423503,1.18788,2.80489
5,0.313042,0.317332,1.0137,0.423503,1.06724,2.52003
7,0.269607,0.345798,1.2826,0.183231,1.24067,6.7711
8,0.306063,0.323473,1.05688,0.423503,1.06724,2.52003
10,0.166848,0.34498,2.06762,0.130793,1.24067,9.48575
13,0.22049,0.267683,1.21404,0.423503,1.18788,2.80489
15,0.221414,0.322132,1.45488,0.423503,1.23762,2.92235
18,0.180607,0.29482,1.63239,0.423503,1.18788,2.80489
22,0.215276,0.272111,1.26401,0.201517,1.24067,6.15668
24,0.277274,0.331191,1.19446,0.130793,1.24067,9.48575
28,0.304388,0.336715,1.10621,0.183231,1.24067,6.7711
30,0.29814,0.303861,1.01919,0.423503,1.06724,2.52003
32,0.102761,0.334274,3.25292,0.183231,1.24067,6.7711
33,0.296081,0.337727,1.14066,0.183231,1.24067,6.7711
35,0.285825,0.324902,1.13671,0.423503,1.06724,2.52003
39,0.143102,0.301956,2.11008,0.423503,1.23762,2.92235
45,0.322597,0.329644,1.02184,0.423503,1.18788,2.80489
47,0.304206,0.321542,1.05699,0.423503,1.06724,2.52003
49,0.164164,0.322325,1.96344,0.130793,1.24067,9.48575
50,0.282684,0.295967,1.04699,0.423503,1.06724,2.52003
53,0.280558,0.320996,1.14413,0.183231,1.24067,6.7711
54,0.288333,0.32846,1.13917,0.423503,1.18788,2.80489
55,0.289553,0.326402,1.12726,0.183231,1.24067,6.7711
56,0.218603,0.318084,1.45508,0.130793,1.24067,9.48575
57,0.287691,0.313491,1.08968,0.423503,1.23762,2.92235
58,0.287726,0.324741,1.12865,0.423503,1.18788,2.80489
59,0.138791,0.246601,1.77678,0.423503,1.23762,2.92235
62,0.289685,0.301587,1.04109,0.423503,1.06724,2.52003
64,0.164044,0.311951,1.90163,0.183231,1.24067,6.7711
65,0.246183,0.285867,1.1612,0.423503,1.23762,2.92235
66,0.269327,0.307137,1.14039,0.423503,1.06724,2.52003
68,0.205165,0.292159,1.42401,0.183231,1.24067,6.7711
69,0.236947,0.300442,1.26797,0.423503,1.23762,2.92235
71,0.221985,0.263634,1.18762,0.423503,1.18788,2.80489
72,0.228867,0.253755,1.10874,0.423503,1.18788,2.80489
73,0.208834,0.280055,1.34104,0.183231,1.24067,6.7711
